_id,endTime,artistName,trackName,msPlayed
6613f62baacd8fc35bce6856,2023-10-04 13:06,Sufjan Stevens,Mystery of Love,248960
6613f62baacd8fc35bce6857,2023-10-04 13:10,Sufjan Stevens,Visions of Gideon,247808
6613f62baacd8fc35bce6858,2023-10-04 13:21,Andrew Bird,Olympians,238653
6613f62baacd8fc35bce6859,2023-10-04 13:25,Greek Mythologist,Artemis,251876
6613f62baacd8fc35bce685a,2023-10-04 13:27,The Tragic Thrills,Persephone,150293
6613f62baacd8fc35bce685b,2023-10-04 14:22,Big Thief,Mythological Beauty,273030
6613f62baacd8fc35bce685c,2023-10-04 14:24,ANAVITÓRIA,Ainda é tempo,99345
6613f62baacd8fc35bce685d,2023-10-04 14:27,Charlie Brown Jr.,Céu Azul - Ao Vivo,200071
6613f62baacd8fc35bce685e,2023-10-04 14:30,Cazuza,Codinome Beija-Flor,151306
6613f62baacd8fc35bce685f,2023-10-04 14:33,Julio Secchin,Jovem,173512
6613f62baacd8fc35bce6860,2023-10-04 14:37,Paula Toller,Nada por Mim - Ao Vivo,210233
6613f62baacd8fc35bce6861,2023-10-04 14:39,Cássia Eller,Por Enquanto - Ao Vivo,143839
6613f62baacd8fc35bce6862,2023-10-04 14:41,Lagum,A Gente Nunca Conversou (Ei Moça),100284
6613f62baacd8fc35bce6863,2023-10-04 14:43,Charlie Brown Jr.,"Dias De Luta, Dias De Gloria",145466
6613f62baacd8fc35bce6864,2023-10-04 14:46,Cazuza,Quase Um Segundo,175040
6613f62baacd8fc35bce6865,2023-10-04 14:48,Clarice Falcão,Capitão Gancho,81789
6613f62baacd8fc35bce6866,2023-10-04 14:53,Kid Abelha,Como Eu Quero - Ao Vivo,286876
6613f62baacd8fc35bce6867,2023-10-04 14:55,Titãs,Epitáfio,175373
6613f62baacd8fc35bce6868,2023-10-04 16:05,Gilsons,Várias Queixas,170109
6613f62baacd8fc35bce6869,2023-10-04 16:08,Charlie Brown Jr.,Longe De Você,202600
6613f62baacd8fc35bce686a,2023-10-04 16:11,Cazuza,Faz Parte Do Meu Show,174000
6613f62baacd8fc35bce686b,2023-10-04 16:14,Cássia Eller,All Star,199173
6613f62baacd8fc35bce686c,2023-10-04 16:18,Frejat,Por Você - Ao Vivo,215253
6613f62baacd8fc35bce686d,2023-10-04 16:22,Alceu Valença,La Belle De Jour,268760
6613f62baacd8fc35bce686e,2023-10-04 16:25,Legião Urbana,Será,150466
6613f62baacd8fc35bce686f,2023-10-04 16:28,Charlie Brown Jr.,Senhor Do Tempo,202826
6613f62baacd8fc35bce6870,2023-10-04 16:32,Cazuza,O Mundo É Um Moinho - Live,203333
6613f62baacd8fc35bce6871,2023-10-04 16:34,Maria Bethânia,Cheiro De Amor,141200
6613f62baacd8fc35bce6872,2023-10-04 16:38,ANAVITÓRIA,Porque Eu Te Amo,216829
6613f62baacd8fc35bce6873,2023-10-04 16:42,Cássia Eller,Malandragem,250372
6613f62baacd8fc35bce6874,2023-10-04 16:45,Gilsons,Devagarinho,192880
6613f62baacd8fc35bce6875,2023-10-04 16:48,Charlie Brown Jr.,Só os Loucos Sabem,210493
6613f62baacd8fc35bce6876,2023-10-04 16:52,Cazuza,Boa Vida,186640
6613f62baacd8fc35bce6877,2023-10-04 16:56,Alceu Valença,Anunciação,262521
6613f62baacd8fc35bce6878,2023-10-04 21:35,Starship,Nothing's Gonna Stop Us Now,259417
6613f62baacd8fc35bce6879,2023-10-04 21:41,Air Supply,Making Love Out of Nothing at All,341746
6613f62baacd8fc35bce687a,2023-10-04 21:45,Bryan Adams,Heaven,243360
6613f62baacd8fc35bce687b,2023-10-04 21:49,The Police,Every Breath You Take,253920
6613f62baacd8fc35bce687c,2023-10-04 21:55,Chicago,Hard to Say I'm Sorry / Get Away - 2006 Remaster,304134
6613f62baacd8fc35bce687d,2023-10-04 21:59,Chris de Burgh,The Lady In Red,256173
6613f62baacd8fc35bce687e,2023-10-04 22:00,Air Supply,All Out of Love,2251
6613f62baacd8fc35bce687f,2023-10-04 22:00,Billy the Happy,I Would Like to See You Again,498
6613f62baacd8fc35bce6880,2023-10-04 22:00,John Lennon,Woman - Remastered 2010,54710
6613f62baacd8fc35bce6881,2023-10-04 22:02,Billy the Happy,I Would Like to See You Again,141605
6613f62baacd8fc35bce6882,2023-10-04 22:05,Air Supply,All Out of Love,197446
6613f62baacd8fc35bce6883,2023-10-05 01:17,Air Supply,All Out of Love,43928
6613f62baacd8fc35bce6884,2023-10-05 01:18,The Righteous Brothers,Unchained Melody,70855
6613f62baacd8fc35bce6885,2023-10-05 01:22,The Cars,Drive - 2017 Remaster,234332
6613f62baacd8fc35bce6886,2023-10-05 01:27,The Manhattans,Forever by Your Side,268173
6613f62baacd8fc35bce6887,2023-10-05 01:31,Paul Young,Every Time You Go Away - Radio Edit,267000
6613f62baacd8fc35bce6888,2023-10-05 01:36,Lionel Richie,Endless Love,266800
6613f62baacd8fc35bce6889,2023-10-05 01:39,Elvis Presley,Can't Help Falling in Love,182360
6613f62baacd8fc35bce688a,2023-10-05 01:42,Tracy Chapman,Baby Can I Hold You,193120
6613f62baacd8fc35bce688b,2023-10-05 01:45,Debbie Gibson,Lost in Your Eyes,215146
6613f62baacd8fc35bce688c,2023-10-05 01:49,The Bangles,Eternal Flame,238026
6613f62baacd8fc35bce688d,2023-10-05 01:54,Stevie Wonder,I Just Called To Say I Love You,262240
6613f62baacd8fc35bce688e,2023-10-05 01:58,Patrick Swayze,She's Like the Wind (feat. Wendy Fraser),230866
6613f62baacd8fc35bce688f,2023-10-05 02:00,Billy the Happy,If You See Me,145865
6613f62baacd8fc35bce6890,2023-10-05 02:04,Eric Carmen,"Hungry Eyes - From ""Dirty Dancing"" Soundtrack",251066
6613f62baacd8fc35bce6891,2023-10-05 02:07,Elton John,Your Song,132328
6613f62baacd8fc35bce6892,2023-10-05 14:55,Alceu Valença,Anunciação,7190
6613f62baacd8fc35bce6893,2023-10-05 15:01,Air Supply,Making Love Out of Nothing at All,341746
6613f62baacd8fc35bce6894,2023-10-05 15:05,Bryan Adams,Heaven,243360
6613f62baacd8fc35bce6895,2023-10-05 15:09,The Police,Every Breath You Take,253920
6613f62baacd8fc35bce6896,2023-10-05 15:20,Chicago,Hard to Say I'm Sorry / Get Away - 2006 Remaster,304213
6613f62baacd8fc35bce6897,2023-10-05 15:25,Chris de Burgh,The Lady In Red,256173
6613f62baacd8fc35bce6898,2023-10-05 15:28,John Lennon,Woman - Remastered 2010,212933
6613f62baacd8fc35bce6899,2023-10-05 15:31,Billy the Happy,I Would Like to See You Again,141605
6613f62baacd8fc35bce689a,2023-10-05 16:01,Air Supply,All Out of Love,241373
6613f62baacd8fc35bce689b,2023-10-05 16:04,The Righteous Brothers,Unchained Melody,218013
6613f62baacd8fc35bce689c,2023-10-05 16:08,The Cars,Drive - 2017 Remaster,234332
6613f62baacd8fc35bce689d,2023-10-05 16:13,The Manhattans,Forever by Your Side,268173
6613f62baacd8fc35bce689e,2023-10-05 16:17,Paul Young,Every Time You Go Away - Radio Edit,267000
6613f62baacd8fc35bce689f,2023-10-05 16:22,Lionel Richie,Endless Love,266800
6613f62baacd8fc35bce68a0,2023-10-05 16:25,Elvis Presley,Can't Help Falling in Love,182360
6613f62baacd8fc35bce68a1,2023-10-05 16:28,Tracy Chapman,Baby Can I Hold You,193120
6613f62baacd8fc35bce68a2,2023-10-05 16:31,Debbie Gibson,Lost in Your Eyes,215146
6613f62baacd8fc35bce68a3,2023-10-05 16:35,The Bangles,Eternal Flame,238026
6613f62baacd8fc35bce68a4,2023-10-05 16:40,Stevie Wonder,I Just Called To Say I Love You,262240
6613f62baacd8fc35bce68a5,2023-10-05 16:44,Patrick Swayze,She's Like the Wind (feat. Wendy Fraser),230866
6613f62baacd8fc35bce68a6,2023-10-05 17:17,Billy the Happy,If You See Me,145865
6613f62baacd8fc35bce68a7,2023-10-05 17:21,Eric Carmen,"Hungry Eyes - From ""Dirty Dancing"" Soundtrack",251066
6613f62baacd8fc35bce68a8,2023-10-05 17:25,Elton John,Your Song,240800
6613f62baacd8fc35bce68a9,2023-10-05 17:30,Starship,Nothing's Gonna Stop Us Now,270333
6613f62baacd8fc35bce68aa,2023-10-05 17:35,Spandau Ballet,True - Single Edit,329146
6613f62baacd8fc35bce68ab,2023-10-05 17:39,Bonnie Tyler,It's a Heartache,209760
6613f62baacd8fc35bce68ac,2023-10-05 17:44,Foreigner,I Want to Know What Love Is - 1999 Remaster,304786
6613f62baacd8fc35bce68ad,2023-10-05 17:48,Roxette,"It Must Have Been Love - From the Film ""Pretty Woman""",258786
6613f62baacd8fc35bce68ae,2023-10-05 18:42,Bon Jovi,Always,353026
6613f62baacd8fc35bce68af,2023-10-05 18:45,Phil Collins,Against All Odds (Take a Look at Me Now) - 2016 Remaster,206360
6613f62baacd8fc35bce68b0,2023-10-05 18:47,Billy the Happy,Sometimes It's Forever,131076
6613f62baacd8fc35bce68b1,2023-10-05 18:51,Bee Gees,How Deep Is Your Love,245200
6613f62baacd8fc35bce68b2,2023-10-05 18:55,Elvis Presley,Always On My Mind,218440
6613f62baacd8fc35bce68b3,2023-10-05 18:57,Ritchie Valens,We Belong Together,116626
6613f62baacd8fc35bce68b4,2023-10-05 19:00,Bread,Everything I Own,187000
6613f62baacd8fc35bce68b5,2023-10-05 19:07,Eric Carmen,All By Myself,430000
6613f62baacd8fc35bce68b6,2023-10-05 19:11,Cyndi Lauper,Time After Time,241333
6613f62baacd8fc35bce68b7,2023-10-05 19:16,Bonnie Tyler,Total Eclipse of the Heart,267360
6613f62baacd8fc35bce68b8,2023-10-05 19:20,Berlin,"Take My Breath Away - Love Theme from ""Top Gun""",255733
6613f62baacd8fc35bce68b9,2023-10-05 19:25,Phil Collins,Do You Remember? - 2016 Remaster,275986
6613f62baacd8fc35bce68ba,2023-10-05 19:26,Billy the Happy,Together,72711
6613f62baacd8fc35bce68bb,2023-10-05 19:30,Kenny Loggins,"Meet Me Half Way - From ""Over The Top"" Soundtrack",219533
6613f62baacd8fc35bce68bc,2023-10-05 19:35,Michael Jackson,You Are Not Alone,345600
6613f62baacd8fc35bce68bd,2023-10-05 19:39,Lionel Richie,"Say You, Say Me",241066
6613f62baacd8fc35bce68be,2023-10-05 19:43,Rita Coolidge,We're All Alone,220520
6613f62baacd8fc35bce68bf,2023-10-05 19:48,Foreigner,Waiting for a Girl like You,292066
6613f62baacd8fc35bce68c0,2023-10-05 19:52,Culture Club,Love Is Love - Remastered 2003,231840
6613f62baacd8fc35bce68c1,2023-10-05 19:56,Richard Marx,Right Here Waiting,264333
6613f62baacd8fc35bce68c2,2023-10-05 22:10,New Kids On The Block,I'll Be Loving You (Forever),263933
6613f62baacd8fc35bce68c3,2023-10-05 22:15,Carpenters,(They Long To Be) Close To You,273933
6613f62baacd8fc35bce68c4,2023-10-05 22:19,Crowded House,Don't Dream It's Over,236933
6613f62baacd8fc35bce68c5,2023-10-05 22:31,The Goo Goo Dolls,Iris,289533
6613f62baacd8fc35bce68c6,2023-10-05 22:37,Heart,All I Wanna Do Is Make Love To You,310893
6613f62baacd8fc35bce68c7,2023-10-05 22:40,Joe Cocker,"Up Where We Belong - From ""An Officer And A Gentleman""",232573
6613f62baacd8fc35bce68c8,2023-10-05 22:44,Bread,Make It with You,192200
6613f62baacd8fc35bce68c9,2023-10-05 22:48,Lobo,I'd Love You to Want Me,247640
6613f62baacd8fc35bce68ca,2023-10-05 22:52,Christopher Cross,Arthur's Theme (Best That You Can Do),234493
6613f62baacd8fc35bce68cb,2023-10-05 22:55,Carly Simon,Coming Around Again,218493
6613f62baacd8fc35bce68cc,2023-10-05 22:59,TOTO,I'll Be Over You,229880
6613f62baacd8fc35bce68cd,2023-10-05 23:03,a-ha,Take on Me,225280
6613f62baacd8fc35bce68ce,2023-10-05 23:07,Tina Turner,I Don't Wanna Lose You,253173
6613f62baacd8fc35bce68cf,2023-10-05 23:12,Peter Cetera,Glory of Love,258333
6613f62baacd8fc35bce68d0,2023-10-05 23:15,Simply Red,If You Don't Know Me by Now - 2008 Remaster,204000
6613f62baacd8fc35bce68d1,2023-10-05 23:19,Christopher Cross,Sailing,256146
6613f62baacd8fc35bce68d2,2023-10-06 00:58,Will To Power,"Baby, I Love Your Way/Freebird",224415
6613f62baacd8fc35bce68d3,2023-10-06 11:27,Will To Power,"Baby, I Love Your Way/Freebird",23031
6613f62baacd8fc35bce68d4,2023-10-06 11:31,Shania Twain,You're Still The One,212224
6613f62baacd8fc35bce68d5,2023-10-06 11:35,Céline Dion,"Because You Loved Me (Theme from ""Up Close and Personal"")",273666
6613f62baacd8fc35bce68d6,2023-10-06 11:38,Bread,If,155773
6613f62baacd8fc35bce68d7,2023-10-06 11:42,LeAnn Rimes,How Do I Live,266973
6613f62baacd8fc35bce68d8,2023-10-06 11:47,Brian McKnight,Back At One,263666
6613f62baacd8fc35bce68d9,2023-10-06 11:50,Britney Spears,Sometimes,193634
6613f62baacd8fc35bce68da,2023-10-06 15:45,Elton John,Your Song,108472
6613f62baacd8fc35bce68db,2023-10-06 15:49,Starship,Nothing's Gonna Stop Us Now,270333
6613f62baacd8fc35bce68dc,2023-10-06 15:55,Spandau Ballet,True - Single Edit,329146
6613f62baacd8fc35bce68dd,2023-10-06 15:58,Bonnie Tyler,It's a Heartache,209760
6613f62baacd8fc35bce68de,2023-10-06 16:04,Foreigner,I Want to Know What Love Is - 1999 Remaster,304786
6613f62baacd8fc35bce68df,2023-10-06 16:08,Roxette,"It Must Have Been Love - From the Film ""Pretty Woman""",258786
6613f62baacd8fc35bce68e0,2023-10-06 16:14,Bon Jovi,Always,353026
6613f62baacd8fc35bce68e1,2023-10-06 16:18,Phil Collins,Against All Odds (Take a Look at Me Now) - 2016 Remaster,121787
6613f62baacd8fc35bce68e2,2023-10-06 17:33,Phil Collins,Against All Odds (Take a Look at Me Now) - 2016 Remaster,84667
6613f62baacd8fc35bce68e3,2023-10-06 17:35,Billy the Happy,Sometimes It's Forever,131076
6613f62baacd8fc35bce68e4,2023-10-06 17:39,Bee Gees,How Deep Is Your Love,245200
6613f62baacd8fc35bce68e5,2023-10-06 17:42,Elvis Presley,Always On My Mind,218440
6613f62baacd8fc35bce68e6,2023-10-06 17:44,Ritchie Valens,We Belong Together,116626
6613f62baacd8fc35bce68e7,2023-10-06 17:48,Bread,Everything I Own,187000
6613f62baacd8fc35bce68e8,2023-10-06 17:55,Eric Carmen,All By Myself,430000
6613f62baacd8fc35bce68e9,2023-10-06 17:56,Cyndi Lauper,Time After Time,85829
6613f62baacd8fc35bce68ea,2023-10-06 18:01,Cyndi Lauper,Time After Time,11160
6613f62baacd8fc35bce68eb,2023-10-06 22:19,Britney Spears,Sometimes,51680
6613f62baacd8fc35bce68ec,2023-10-06 22:23,All-4-One,I Swear,259853
6613f62baacd8fc35bce68ed,2023-10-06 22:38,Wet Wet Wet,"Love Is All Around - From ""Four Weddings And A Funeral""",246240
6613f62baacd8fc35bce68ee,2023-10-06 22:42,Savage Garden,Truly Madly Deeply,276289
6613f62baacd8fc35bce68ef,2023-10-06 22:47,Whitney Houston,I Will Always Love You,271093
6613f62baacd8fc35bce68f0,2023-10-06 22:50,Backstreet Boys,As Long as You Love Me,221106
6613f62baacd8fc35bce68f1,2023-10-06 22:56,George Michael,Careless Whisper,300106
6613f62baacd8fc35bce68f2,2023-10-06 22:59,Alphaville,Forever Young - 2019 Remaster,226000
6613f62baacd8fc35bce68f3,2023-10-06 23:05,Extreme,More Than Words,334106
6613f62baacd8fc35bce68f4,2023-10-06 23:08,Sixpence None The Richer,Kiss Me,208680
6613f62baacd8fc35bce68f5,2023-10-06 23:13,Roxette,Spending My Time,275666
6613f62baacd8fc35bce68f6,2023-10-06 23:32,Annie Lennox,"No More ""I Love You's""",291333
6613f62baacd8fc35bce68f7,2023-10-06 23:35,Faith Hill,This Kiss,194906
6613f62baacd8fc35bce68f8,2023-10-06 23:40,Aerosmith,"I Don't Want To Miss A Thing - From ""Armageddon"" Soundtrack",299723
6613f62baacd8fc35bce68f9,2023-10-06 23:45,Pearl Jam,Last Kiss,196666
6613f62baacd8fc35bce68fa,2023-10-06 23:50,Whitesnake,Is This Love - 2018 Remaster,284496
6613f62baacd8fc35bce68fb,2023-10-06 23:54,Natalie Imbruglia,Torn,244813
6613f62baacd8fc35bce68fc,2023-10-06 23:59,Robbie Williams,Angels,265333
6613f62baacd8fc35bce68fd,2023-10-07 00:03,Pretenders,I'll Stand by You,240760
6613f62baacd8fc35bce68fe,2023-10-07 00:08,Scorpions,Wind Of Change,312360
6613f62baacd8fc35bce68ff,2023-10-07 00:15,Cutting Crew,(I Just) Died In Your Arms,207384
6613f62baacd8fc35bce6900,2023-10-08 18:23,Streaming Music Studios,"The Name of Life (From ""Spirited Away"") [Piano Version]",256500
6613f62baacd8fc35bce6901,2023-10-08 18:26,Joe Hisaishi,Ashitaka and San,192506
6613f62baacd8fc35bce6902,2023-10-08 18:29,Joe Hisaishi,Day Of The River,193000
6613f62baacd8fc35bce6903,2023-10-08 18:31,Joe Hisaishi,Sheeta's Decision,125293
6613f62baacd8fc35bce6904,2023-10-08 18:41,Relax α Wave,Umi-No Mieru Machi - Instrumental Version,259702
6613f62baacd8fc35bce6905,2023-10-08 18:51,Joe Hisaishi,Bygone Days,16697
6613f62baacd8fc35bce6906,2023-10-08 19:05,Joe Hisaishi,Bygone Days,39220
6613f62baacd8fc35bce6907,2023-10-09 13:22,Cutting Crew,(I Just) Died In Your Arms,20480
6613f62baacd8fc35bce6908,2023-10-09 13:23,Goose house,光るなら,64530
6613f62baacd8fc35bce6909,2023-10-09 13:23,Streaming Music Studios,"The Name of Life (From ""Spirited Away"") [Piano Version]",39410
6613f62baacd8fc35bce690a,2023-10-09 13:40,Krynoze,Paws For Life,168946
6613f62baacd8fc35bce690b,2023-10-09 13:43,softy,Nocturnal Spirits,155555
6613f62baacd8fc35bce690c,2023-10-09 14:02,HoKø,Lying in the Grass,152784
6613f62baacd8fc35bce690d,2023-10-09 14:05,kyu,Building Memories,155142
6613f62baacd8fc35bce690e,2023-10-09 14:07,Living Room,Calm Land,119104
6613f62baacd8fc35bce690f,2023-10-09 14:10,Raimu,Opening the Box,188686
6613f62baacd8fc35bce6910,2023-10-09 16:13,Joe Hisaishi,Bygone Days,80609
6613f62baacd8fc35bce6911,2023-10-09 16:14,Katsu Hoshi,Main Theme,109000
6613f62baacd8fc35bce6912,2023-10-09 16:18,Joe Hisaishi,The Boy Who Swallowed a Star,179364
6613f62baacd8fc35bce6913,2023-10-09 16:22,Ziv Zaifman,A Million Dreams,269453
6613f62baacd8fc35bce6914,2023-10-09 16:26,Hugh Jackman,Come Alive,225933
6613f62baacd8fc35bce6915,2023-10-09 16:29,Hugh Jackman,The Other Side,214373
6613f62baacd8fc35bce6916,2023-10-09 16:33,Loren Allred,Never Enough,207786
6613f62baacd8fc35bce6917,2023-10-09 16:36,Zac Efron,Rewrite The Stars,217440
6613f62baacd8fc35bce6918,2023-10-09 16:40,Keala Settle,This Is Me,234706
6613f62baacd8fc35bce6919,2023-10-09 16:41,Michelle Williams,Tightrope,31879
6613f62baacd8fc35bce691a,2023-10-09 16:47,Hugh Jackman,The Greatest Show,32595
6613f62baacd8fc35bce691b,2023-10-09 16:47,Hugh Jackman,From Now On,349560
6613f62baacd8fc35bce691c,2023-10-09 16:49,Ziv Zaifman,A Million Dreams,90308
6613f62baacd8fc35bce691d,2023-10-09 16:52,Bread,If,155773
6613f62baacd8fc35bce691e,2023-10-09 16:55,Bonnie Tyler,Total Eclipse of the Heart,218038
6613f62baacd8fc35bce691f,2023-10-09 17:00,Streaming Music Studios,"The Name of Life (From ""Spirited Away"") [Piano Version]",256500
6613f62baacd8fc35bce6920,2023-10-09 17:03,Yuji Nomi,A Hilly Town,193026
6613f62baacd8fc35bce6921,2023-10-09 17:04,Satoshi Takebe,Reminiscence,87929
6613f62baacd8fc35bce6922,2023-10-09 17:06,Raimu,Opening the Box,4700
6613f62baacd8fc35bce6923,2023-10-09 17:06,brillion.,Evermore,13130
6613f62baacd8fc35bce6924,2023-10-09 17:10,Streaming Music Studios,"The Name of Life (From ""Spirited Away"") [Piano Version]",256500
6613f62baacd8fc35bce6925,2023-10-09 17:14,Joe Hisaishi,Ashitaka and San,192506
6613f62baacd8fc35bce6926,2023-10-09 17:17,Joe Hisaishi,Day Of The River,193000
6613f62baacd8fc35bce6927,2023-10-09 17:19,Joe Hisaishi,Sheeta's Decision,125293
6613f62baacd8fc35bce6928,2023-10-09 17:23,Relax α Wave,Umi-No Mieru Machi - Instrumental Version,259702
6613f62baacd8fc35bce6929,2023-10-09 17:25,Joe Hisaishi,Bygone Days,136400
6613f62baacd8fc35bce692a,2023-10-09 17:27,Katsu Hoshi,Main Theme,109000
6613f62baacd8fc35bce692b,2023-10-09 17:36,Joe Hisaishi,The Boy Who Swallowed a Star,449840
6613f62baacd8fc35bce692c,2023-10-09 17:41,Joe Hisaishi,Reprise,293600
6613f62baacd8fc35bce692d,2023-10-09 17:44,Takatsugu Muramatsu,The Marsh House,129133
6613f62baacd8fc35bce692e,2023-10-09 17:47,Streaming Music Studios,"The Path of the Wind (From ""My Neighbor Totoro"") [Piano Version]",199444
6613f62baacd8fc35bce692f,2023-10-09 17:51,Joe Hisaishi,The Sixth Station,218240
6613f62baacd8fc35bce6930,2023-10-09 17:52,Joe Hisaishi,The House At Swamp Bottom,89773
6613f62baacd8fc35bce6931,2023-10-09 17:56,daigoro789,"Merry-Go-Round of Life: Full Version (From ""Howl's Moving Castle"") [For Piano Solo]",226794
6613f62baacd8fc35bce6932,2023-10-09 18:03,Joe Hisaishi,Departure,173626
6613f62baacd8fc35bce6933,2023-10-09 18:05,Joe Hisaishi,A Road to Somewhere,127533
6613f62baacd8fc35bce6934,2023-10-09 18:06,Joe Hisaishi,You're in Love,71800
6613f62baacd8fc35bce6935,2023-10-09 18:09,Joe Hisaishi,What a Wide World,215826
6613f62baacd8fc35bce6936,2023-10-09 18:11,Joe Hisaishi,Discouraged Pazu,106760
6613f62baacd8fc35bce6937,2023-10-09 18:12,Joe Hisaishi,Evening Wind,61106
6613f62baacd8fc35bce6938,2023-10-09 18:16,Yuji Nomi,A Hilly Town,193026
6613f62baacd8fc35bce6939,2023-10-09 18:18,Satoshi Takebe,Longing for Mother's Return,47141
6613f62baacd8fc35bce693a,2023-10-10 01:30,Satoshi Takebe,Reminiscence,2889
6613f62baacd8fc35bce693b,2023-10-10 01:35,The Goo Goo Dolls,Iris,289533
6613f62baacd8fc35bce693c,2023-10-10 01:39,Joe Cocker,"Up Where We Belong - From ""An Officer And A Gentleman""",232573
6613f62baacd8fc35bce693d,2023-10-10 01:41,Michael Jackson,You Are Not Alone,95989
6613f62baacd8fc35bce693e,2023-10-10 01:45,Richard Marx,Right Here Waiting,264333
6613f62baacd8fc35bce693f,2023-10-10 01:48,Phil Collins,Against All Odds (Take a Look at Me Now) - 2016 Remaster,206360
6613f62baacd8fc35bce6940,2023-10-10 01:53,Roxette,Spending My Time,275666
6613f62baacd8fc35bce6941,2023-10-10 01:55,Billy the Happy,Sometimes It's Forever,131076
6613f62baacd8fc35bce6942,2023-10-10 02:00,Peter Cetera,Glory of Love,258333
6613f62baacd8fc35bce6943,2023-10-10 02:03,Bread,Make It with You,192200
6613f62baacd8fc35bce6944,2023-10-10 02:07,Cyndi Lauper,Time After Time,241333
6613f62baacd8fc35bce6945,2023-10-10 02:08,Savage Garden,Truly Madly Deeply,36523
6613f62baacd8fc35bce6946,2023-10-10 02:13,Air Supply,Making Love Out of Nothing at All,341746
6613f62baacd8fc35bce6947,2023-10-10 02:17,Bryan Adams,Heaven,243360
6613f62baacd8fc35bce6948,2023-10-10 02:21,The Police,Every Breath You Take,253920
6613f62baacd8fc35bce6949,2023-10-10 02:26,Chicago,Hard to Say I'm Sorry / Get Away - 2006 Remaster,280371
6613f62baacd8fc35bce694a,2023-10-10 02:30,Chris de Burgh,The Lady In Red,256173
6613f62baacd8fc35bce694b,2023-10-10 02:34,John Lennon,Woman - Remastered 2010,212933
6613f62baacd8fc35bce694c,2023-10-10 02:36,Billy the Happy,I Would Like to See You Again,141605
6613f62baacd8fc35bce694d,2023-10-10 02:40,Air Supply,All Out of Love,241373
6613f62baacd8fc35bce694e,2023-10-10 02:44,The Righteous Brothers,Unchained Melody,218013
6613f62baacd8fc35bce694f,2023-10-10 02:47,The Cars,Drive - 2017 Remaster,204698
6613f62baacd8fc35bce6950,2023-10-10 14:58,Satoshi Takebe,Longing for Mother's Return,137673
6613f62baacd8fc35bce6951,2023-10-10 14:59,Joe Hisaishi,In the Rain,68366
6613f62baacd8fc35bce6952,2023-10-10 16:57,Sleeping At Last,Saturn,99600
6613f62baacd8fc35bce6953,2023-10-10 19:33,Sleeping At Last,Saturn,190461
6613f62baacd8fc35bce6954,2023-10-10 19:36,Novo Amor,Carry You,149539
6613f62baacd8fc35bce6955,2023-10-10 19:40,Streaming Music Studios,"The Name of Life (From ""Spirited Away"") [Piano Version]",256500
6613f62baacd8fc35bce6956,2023-10-10 19:43,Joe Hisaishi,Ashitaka and San,192506
6613f62baacd8fc35bce6957,2023-10-10 19:52,Joe Hisaishi,Day Of The River,83883
6613f62baacd8fc35bce6958,2023-10-10 19:56,Joe Hisaishi,Day Of The River,109362
6613f62baacd8fc35bce6959,2023-10-10 19:58,Joe Hisaishi,Sheeta's Decision,125293
6613f62baacd8fc35bce695a,2023-10-10 20:03,Relax α Wave,Umi-No Mieru Machi - Instrumental Version,259702
6613f62baacd8fc35bce695b,2023-10-10 20:05,Joe Hisaishi,Bygone Days,136400
6613f62baacd8fc35bce695c,2023-10-10 20:07,Katsu Hoshi,Main Theme,109000
6613f62baacd8fc35bce695d,2023-10-10 20:12,Joe Hisaishi,The Boy Who Swallowed a Star,336012
6613f62baacd8fc35bce695e,2023-10-10 21:13,The Cars,Drive - 2017 Remaster,29631
6613f62baacd8fc35bce695f,2023-10-10 21:17,The Manhattans,Forever by Your Side,268173
6613f62baacd8fc35bce6960,2023-10-10 21:22,Paul Young,Every Time You Go Away - Radio Edit,267000
6613f62baacd8fc35bce6961,2023-10-10 21:26,Lionel Richie,Endless Love,266800
6613f62baacd8fc35bce6962,2023-10-10 21:29,Elvis Presley,Can't Help Falling in Love,182360
6613f62baacd8fc35bce6963,2023-10-10 21:33,Tracy Chapman,Baby Can I Hold You,193120
6613f62baacd8fc35bce6964,2023-10-10 21:36,Debbie Gibson,Lost in Your Eyes,215146
6613f62baacd8fc35bce6965,2023-10-10 21:40,The Bangles,Eternal Flame,238026
6613f62baacd8fc35bce6966,2023-10-10 21:44,Stevie Wonder,I Just Called To Say I Love You,262240
6613f62baacd8fc35bce6967,2023-10-10 21:48,Patrick Swayze,She's Like the Wind (feat. Wendy Fraser),230866
6613f62baacd8fc35bce6968,2023-10-10 21:51,Billy the Happy,If You See Me,145865
6613f62baacd8fc35bce6969,2023-10-10 21:55,Eric Carmen,"Hungry Eyes - From ""Dirty Dancing"" Soundtrack",251066
6613f62baacd8fc35bce696a,2023-10-10 21:59,Elton John,Your Song,240800
6613f62baacd8fc35bce696b,2023-10-10 22:04,Starship,Nothing's Gonna Stop Us Now,270333
6613f62baacd8fc35bce696c,2023-10-10 22:09,Spandau Ballet,True - Single Edit,329146
6613f62baacd8fc35bce696d,2023-10-10 22:12,Bonnie Tyler,It's a Heartache,189323
6613f62baacd8fc35bce696e,2023-10-11 01:26,Bonnie Tyler,It's a Heartache,20438
6613f62baacd8fc35bce696f,2023-10-11 01:31,Foreigner,I Want to Know What Love Is - 1999 Remaster,304786
6613f62baacd8fc35bce6970,2023-10-11 01:37,Roxette,"It Must Have Been Love - From the Film ""Pretty Woman""",258786
